Category,Sub-Category,Item Name,Points,Found,Item ID,Shortened Item ID,Icon,Achievements ID,Achievements Display Name
Vehicle - Other,Flying Vehicles,Other Non-Commercial,3,FALSE,Vehicle - Other_Flying Vehicles_Other Non-Commercial,Vehicle - Other_Flying Vehicles_Other Non-Commercial,flight,flying,Air today gone tomorrow!
Vehicle - Other,Misc,Boat/Canoe/Kayak,2,FALSE,Vehicle - Other_Misc_Boat/Canoe/Kayak,Vehicle - Other_Misc_Boat,commute,,
Vehicle - Other,Misc,Broken down vehicle,1,FALSE,Vehicle - Other_Misc_Broken down vehicle,Vehicle - Other_Misc_Broken down,commute,park_mate,You can't park there mate!
Vehicle - Other,Misc,Caravan,1,FALSE,Vehicle - Other_Misc_Caravan,Vehicle - Other_Misc_Caravan,commute,,
Vehicle - Other,Misc,Construction Vehicle,1,FALSE,Vehicle - Other_Misc_Construction Vehicle,Vehicle - Other_Misc_Construction Vehicle,commute,builder,Bob the builder!
Vehicle - Other,Misc,Farm vehicle,1,FALSE,Vehicle - Other_Misc_Farm vehicle,Vehicle - Other_Misc_Farm vehicle,commute,farmer,Me and the farmer!
Vehicle - Other,Misc,Horse Box/Transporter,1,FALSE,Vehicle - Other_Misc_Horse Box/Transporter,Vehicle - Other_Misc_Horse Box,commute,animals,Animals crackers!
Vehicle - Other,Misc,Motorhome,1,FALSE,Vehicle - Other_Misc_Motorhome,Vehicle - Other_Misc_Motorhome,commute,,
Vehicle - Other,Misc,Pram,3,FALSE,Vehicle - Other_Misc_Pram,Vehicle - Other_Misc_Pram,commute,,
Vehicle - Other,Misc,Taxi (regular),1,FALSE,Vehicle - Other_Misc_Taxi (regular),Vehicle - Other_Misc_Taxi (regular),commute,,
Vehicle - Other,Misc,Taxi (sign on top),1,FALSE,Vehicle - Other_Misc_Taxi (sign on top),Vehicle - Other_Misc_Taxi (sign on top),commute,,
Vehicle - Other,Misc,Train,4,FALSE,Vehicle - Other_Misc_Train,Vehicle - Other_Misc_Train,commute,,
Vehicle - Other,Misc,Train Track,2,FALSE,Vehicle - Other_Misc_Train Track,Vehicle - Other_Misc_Train Track,commute,,
Vehicle - Other,Misc,Wheelchair,3,FALSE,Vehicle - Other_Misc_Wheelchair,Vehicle - Other_Misc_Wheelchair,commute,,
Vehicle - Other,Motorcycles,Bike: Black,1,FALSE,Vehicle - Other_Motorcycles_Bike: Black,Vehicle - Other_Motorcycles_Bike: Black,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Blue,2,FALSE,Vehicle - Other_Motorcycles_Bike: Blue,Vehicle - Other_Motorcycles_Bike: Blue,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Other,2,FALSE,Vehicle - Other_Motorcycles_Bike: Other,Vehicle - Other_Motorcycles_Bike: Other,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Red,2,FALSE,Vehicle - Other_Motorcycles_Bike: Red,Vehicle - Other_Motorcycles_Bike: Red,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Bike: Tandem,3,FALSE,Vehicle - Other_Motorcycles_Bike: Tandem,Vehicle - Other_Motorcycles_Bike: Tandem,two_wheeler,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: Black,1,FALSE,Vehicle - Other_Motorcycles_Helmet: Black,Vehicle - Other_Motorcycles_Helmet: Black,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: Other,1,FALSE,Vehicle - Other_Motorcycles_Helmet: Other,Vehicle - Other_Motorcycles_Helmet: Other,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
Vehicle - Other,Motorcycles,Helmet: White,1,FALSE,Vehicle - Other_Motorcycles_Helmet: White,Vehicle - Other_Motorcycles_Helmet: White,sports_motorsports,bike|rainbow,On yer bike!|Over the rainbow!
